346,Mina,III,Aurora,2007,TY,8.00,175.00,992.70,3.00,187802.00,60.00,205139.00,26.00,77.00,107.00,91.00,201.00,1811.00,11408.00,21096.00,7281.00,563.00,0.00,0.00,0.00,
347,Mina,III,Bulacan,2007,TY,8.00,175.00,992.70,1.00,2822216.00,1009.00,205139.00,7.00,61.00,101.00,91.00,201.00,1811.00,55249.00,501766.00,11766.00,9729.00,0.00,0.00,0.00,
348,Mina,IV-A,Quezon,2007,TY,8.00,175.00,992.70,2.00,1882900.00,213.00,222092.00,32.00,73.00,105.00,93.00,233.00,2156.00,165703.00,298404.00,90559.00,88269.00,0.00,0.00,0.00,
349,Mina,IV-A,Laguna,2007,TY,8.00,175.00,992.70,1.00,2473530.00,1290.00,222092.00,6.00,57.00,98.00,93.00,233.00,2156.00,78006.00,440668.00,7934.00,5992.00,0.00,0.00,0.00,
350,Mina,IV-B,Palawan,2007,TY,8.00,175.00,992.70,1.00,892660.00,52.00,118726.00,34.00,89.00,109.00,84.00,60.00,682.00,46503.00,59177.00,126456.00,4001.00,2.00,0.00,0.00,
351,Mina,V,Catanduanes,2007,TY,8.00,175.00,992.70,3.00,232757.00,156.00,133551.00,37.00,87.00,106.00,80.00,117.00,1107.00,10680.00,23286.00,10288.00,1597.00,0.00,1022.00,0.00,
352,Mina,V,Camarines Norte,2007,TY,8.00,175.00,992.70,3.00,513785.00,221.00,133551.00,41.00,79.00,105.00,80.00,117.00,1107.00,11447.00,48965.00,37449.00,8300.00,1.00,0.00,0.00,
353,Mina,V,Camarines Sur,2007,TY,8.00,175.00,992.70,3.00,1693821.00,308.00,133551.00,48.00,81.00,105.00,80.00,117.00,1107.00,56294.00,159095.00,101628.00,14945.00,7.00,0.00,0.00,
354,Mina,V,Masbate,2007,TY,8.00,175.00,992.70,2.00,768939.00,185.00,133551.00,54.00,101.00,105.00,80.00,117.00,1107.00,25387.00,39089.00,83765.00,6619.00,0.00,0.00,0.00,
355,Mina,V,Albay,2007,TY,8.00,175.00,992.70,3.00,1187185.00,465.00,133551.00,36.00,77.00,104.00,80.00,117.00,1107.00,29067.00,134086.00,54729.00,17201.00,0.00,0.00,0.00,
356,Mina,V,Sorsogon,2007,TY,8.00,175.00,992.70,3.00,709673.00,335.00,133551.00,41.00,86.00,105.00,80.00,117.00,1107.00,10617.00,59704.00,51222.00,20598.00,0.00,0.00,0.00,
357,Mina,VIII,Northern Samar,2007,TY,8.00,175.00,992.70,2.00,549759.00,149.00,136249.00,53.00,91.00,106.00,74.00,72.00,835.00,12201.00,26400.00,57143.00,9093.00,0.00,1576.00,0.00,
358,Mina,VIII,Eastern Samar,2007,TY,8.00,175.00,992.70,1.00,405114.00,87.00,136249.00,53.00,84.00,108.00,74.00,72.00,835.00,19148.00,28538.00,34062.00,1966.00,0.00,465.00,0.00,
359,Mina,VIII,Biliran,2007,TY,8.00,175.00,992.70,0.00,150031.00,280.00,136249.00,33.00,83.00,106.00,74.00,72.00,835.00,7390.00,13927.00,9507.00,1042.00,0.00,26.00,0.00,
360,Mina,CAR,Kalinga,2007,TY,8.00,175.00,992.70,3.00,182326.00,56.00,200696.00,26.00,73.00,105.00,88.00,56.00,580.00,14083.00,16925.00,3342.00,295.00,33.00,798.00,329220000.00,
361,Mina,CAR,Apayao,2007,TY,8.00,175.00,992.70,3.00,103633.00,23.00,200696.00,26.00,69.00,108.00,88.00,56.00,580.00,8560.00,9834.00,2298.00,231.00,5.00,500.00,69674000.00,
362,Mina,CAR,Abra,2007,TY,8.00,175.00,992.70,3.00,230953.00,55.00,200696.00,26.00,69.00,105.00,88.00,56.00,580.00,13514.00,30175.00,1614.00,194.00,1.00,13.00,88670000.00,
363,Mina,CAR,Benguet,2007,TY,8.00,175.00,992.70,2.00,674459.00,239.00,200696.00,26.00,53.00,96.00,88.00,56.00,580.00,16088.00,199901.00,1570.00,1915.00,0.00,0.00,30400000.00,
364,Mina,CAR,Ifugao,2007,TY,8.00,175.00,992.70,3.00,180815.00,69.00,200696.00,26.00,68.00,108.00,88.00,56.00,580.00,16478.00,15369.00,4014.00,171.00,0.00,0.00,14500000.00,
365,Mina,CAR,Mt. Province,2007,TY,8.00,175.00,992.70,3.00,148661.00,53.00,200696.00,26.00,77.00,106.00,88.00,56.00,580.00,7498.00,21622.00,1064.00,114.00,0.00,5586.00,35930000.00,
366,Cosme,I,Pangasinan,2008,TS,7.00,105.00,993.70,3.00,2689479.00,493.00,170138.00,24.00,66.00,105.00,91.00,121.00,992.00,108279.00,391882.00,49138.00,10042.00,55.00,153481.00,4195895263.70,
367,Cosme,I,La Union,2008,TS,7.00,105.00,993.70,3.00,727884.00,485.00,170138.00,28.00,62.00,104.00,91.00,121.00,992.00,33249.00,115992.00,3326.00,602.00,20.00,21859.00,173488100.00,
368,Cosme,II,Nueva Vizcaya,2008,TS,7.00,105.00,993.70,3.00,405527.00,84.00,167237.00,14.00,61.00,105.00,86.00,87.00,1001.00,26990.00,55242.00,7466.00,443.00,0.00,0.00,7600000.00,
369,Cosme,III,Zambales,2008,TS,7.00,105.00,993.70,3.00,731924.00,192.00,212922.00,19.00,63.00,104.00,92.00,197.00,1795.00,16614.00,129123.00,13729.00,2086.00,14.00,16691.00,174572996.00,
370,Cosme,III,Bataan,2008,TS,7.00,105.00,993.70,2.00,670491.00,488.00,212922.00,2.00,58.00,102.00,92.00,197.00,1795.00,11674.00,115739.00,8978.00,3154.00,0.00,0.00,635000.00,
371,Cosme,III,Pampanga,2008,TS,7.00,105.00,993.70,2.00,2265753.00,1097.00,212922.00,5.00,60.00,103.00,92.00,197.00,1795.00,33251.00,400275.00,12751.00,8054.00,0.00,0.00,2074743.45,
372,Cosme,III,Tarlac,2008,TS,7.00,105.00,993.70,3.00,1253301.00,411.00,212922.00,18.00,63.00,104.00,92.00,197.00,1795.00,30124.00,208200.00,18675.00,3786.00,0.00,0.00,5197832.00,
373,Cosme,III,Bulacan,2008,TS,7.00,105.00,993.70,2.00,2855885.00,1026.00,212922.00,7.00,59.00,101.00,92.00,197.00,1795.00,53710.00,524935.00,12970.00,7399.00,0.00,0.00,23169000.00,
374,Cosme,VI,Iloilo,2008,TS,7.00,105.00,993.70,0.00,2149727.00,424.00,148641.00,25.00,60.00,104.00,83.00,86.00,1685.00,168798.00,199893.00,64107.00,4065.00,0.00,40.00,455000.00,
375,Cosme,VI,Negros Occidental,2008,TS,7.00,105.00,993.70,0.00,2882408.00,360.00,148641.00,30.00,63.00,106.00,83.00,86.00,1685.00,189969.00,267643.00,122803.00,8607.00,0.00,33.00,0.00,
376,Cosme,VII,Negros Oriental,2008,TS,7.00,105.00,993.70,0.00,1249894.00,231.00,169677.00,36.00,68.00,104.00,87.00,107.00,1622.00,73755.00,85778.00,94753.00,10143.00,0.00,15.00,0.00,
377,Cosme,CAR,Benguet,2008,TS,7.00,105.00,993.70,3.00,690145.00,244.00,209648.00,25.00,52.00,98.00,89.00,55.00,599.00,13748.00,183430.00,1470.00,1147.00,8.00,74.00,3180000.00,
378,Cosme,CAR,Mt. Province,2008,TS,7.00,105.00,993.70,3.00,150481.00,63.00,209648.00,25.00,73.00,106.00,89.00,55.00,599.00,7439.00,22537.00,1083.00,85.00,0.00,0.00,114454000.00,
379,Frank,I,Pangasinan,2008,TY,6.00,160.00,988.00,3.00,2689479.00,493.00,170138.00,24.00,66.00,105.00,91.00,121.00,992.00,108279.00,391882.00,49138.00,10042.00,0.00,0.00,54218542.25,
380,Frank,I,La Union,2008,TY,6.00,160.00,988.00,3.00,727884.00,485.00,170138.00,28.00,62.00,104.00,91.00,121.00,992.00,33249.00,115992.00,3326.00,602.00,23.00,0.00,54198542.25,
381,Frank,III,Aurora,2008,TY,6.00,160.00,988.00,3.00,192176.00,61.00,212922.00,22.00,74.00,107.00,92.00,197.00,1795.00,11453.00,22125.00,7329.00,572.00,2.00,0.00,64125630.82,
382,Frank,III,Bataan,2008,TY,6.00,160.00,988.00,3.00,670491.00,488.00,212922.00,2.00,58.00,102.00,92.00,197.00,1795.00,11674.00,115739.00,8978.00,3154.00,2.00,68.00,64125630.82,
383,Frank,III,Bulacan,2008,TY,6.00,160.00,988.00,3.00,2855885.00,1026.00,212922.00,7.00,59.00,101.00,92.00,197.00,1795.00,53710.00,524935.00,12970.00,7399.00,4.00,0.00,64125630.82,
384,Frank,III,Nueva Ecija,2008,TY,6.00,160.00,988.00,3.00,1880301.00,330.00,212922.00,29.00,61.00,103.00,92.00,197.00,1795.00,59581.00,305546.00,36099.00,7743.00,0.00,0.00,64125630.82,
385,Frank,III,Pampanga,2008,TY,6.00,160.00,988.00,3.00,2265753.00,1097.00,212922.00,5.00,60.00,103.00,92.00,197.00,1795.00,33251.00,400275.00,12751.00,8054.00,0.00,52.00,64125630.82,
386,Frank,III,Tarlac,2008,TY,6.00,160.00,988.00,3.00,1253301.00,411.00,212922.00,18.00,63.00,104.00,92.00,197.00,1795.00,30124.00,208200.00,18675.00,3786.00,0.00,0.00,66440630.82,
387,Frank,III,Zambales,2008,TY,6.00,160.00,988.00,3.00,731924.00,192.00,212922.00,19.00,63.00,104.00,92.00,197.00,1795.00,16614.00,129123.00,13729.00,2086.00,1.00,9.00,71225630.82,
388,Frank,IV-A,Batangas,2008,TY,6.00,160.00,988.00,3.00,2288882.00,735.00,235161.00,16.00,61.00,101.00,94.00,232.00,2199.00,57722.00,391863.00,16479.00,4536.00,8.00,1957.00,99573948.25,
389,Frank,IV-A,Cavite,2008,TY,6.00,160.00,988.00,3.00,2932704.00,1921.00,235161.00,3.00,56.00,97.00,94.00,232.00,2199.00,69082.00,546028.00,15628.00,4671.00,0.00,975.00,91793948.25,
390,Frank,IV-A,Laguna,2008,TY,6.00,160.00,988.00,3.00,2537310.00,1316.00,235161.00,7.00,56.00,98.00,94.00,232.00,2199.00,75603.00,466911.00,8110.00,3976.00,1.00,6597.00,88956148.25,
391,Frank,IV-A,Quezon,2008,TY,6.00,160.00,988.00,3.00,1916989.00,217.00,235161.00,31.00,71.00,105.00,94.00,232.00,2199.00,135212.00,282292.00,87723.00,38028.00,20.00,37570.00,132203948.25,
392,Frank,IV-A,Rizal,2008,TY,6.00,160.00,988.00,3.00,2359137.00,1995.00,235161.00,6.00,58.00,100.00,94.00,232.00,2199.00,78325.00,399179.00,13530.00,4495.00,11.00,941.00,84973948.25,
393,Frank,IV-B,Marinduque,2008,TY,6.00,160.00,988.00,3.00,229032.00,240.00,129385.00,36.00,80.00,102.00,84.00,63.00,689.00,11994.00,29838.00,7743.00,686.00,2.00,15152.00,181789459.25,
394,Frank,IV-B,Occidental Mindoro,2008,TY,6.00,160.00,988.00,3.00,432048.00,74.00,129385.00,38.00,75.00,108.00,84.00,63.00,689.00,13027.00,44240.00,32329.00,3481.00,0.00,118.00,157271882.25,
395,Frank,IV-B,Oriental Mindoro,2008,TY,6.00,160.00,988.00,3.00,752018.00,177.00,129385.00,38.00,79.00,105.00,84.00,63.00,689.00,24628.00,86901.00,42487.00,5828.00,0.00,116.00,215539230.25,
396,Frank,IV-B,Palawan,2008,TY,6.00,160.00,988.00,2.00,925342.00,54.00,129385.00,32.00,84.00,109.00,84.00,63.00,689.00,43429.00,59373.00,121320.00,4356.00,0.00,0.00,155020442.25,
397,Frank,IV-B,Romblon,2008,TY,6.00,160.00,988.00,3.00,281153.00,183.00,129385.00,43.00,84.00,104.00,84.00,63.00,689.00,8636.00,26305.00,20933.00,3229.00,0.00,27253.00,269817662.25,
398,Frank,V,Albay,2008,TY,6.00,160.00,988.00,3.00,1202405.00,467.00,142477.00,37.00,74.00,104.00,80.00,116.00,1123.00,28188.00,139472.00,55524.00,17701.00,0.00,0.00,61243405.25,
399,Frank,V,Masbate,2008,TY,6.00,160.00,988.00,3.00,790247.00,191.00,142477.00,55.00,96.00,105.00,80.00,116.00,1123.00,27409.00,42707.00,82369.00,7054.00,15.00,8811.00,109794405.25,
400,Frank,V,Sorsogon,2008,TY,6.00,160.00,988.00,3.00,719882.00,340.00,142477.00,40.00,82.00,105.00,80.00,116.00,1123.00,10784.00,62370.00,51378.00,21073.00,0.00,0.00,61243405.25,
401,Frank,VI,Aklan,2008,TY,6.00,160.00,988.00,3.00,508302.00,289.00,148641.00,44.00,67.00,104.00,83.00,86.00,1685.00,6108.00,42783.00,45762.00,11699.00,48.00,58792.00,1828223055.42,
402,Frank,VI,Antique,2008,TY,6.00,160.00,988.00,3.00,525323.00,192.00,148641.00,47.00,79.00,105.00,83.00,86.00,1685.00,28453.00,42799.00,34472.00,3032.00,83.00,14483.00,1121185075.42,
403,Frank,VI,Capiz,2008,TY,6.00,160.00,988.00,3.00,707620.00,273.00,148641.00,29.00,72.00,104.00,83.00,86.00,1685.00,54504.00,58579.00,32836.00,2075.00,72.00,42811.00,1639192255.42,
404,Frank,VI,Guimaras,2008,TY,6.00,160.00,988.00,2.00,155043.00,253.00,148641.00,22.00,62.00,107.00,83.00,86.00,1685.00,11354.00,14279.00,7108.00,336.00,55.00,643.00,975858055.42,
405,Frank,VI,Iloilo,2008,TY,6.00,160.00,988.00,3.00,2149727.00,424.00,148641.00,25.00,60.00,104.00,83.00,86.00,1685.00,168798.00,199893.00,64107.00,4065.00,886.00,84219.00,1570873212.42,
406,Frank,VI,Negros Occidental,2008,TY,6.00,160.00,988.00,2.00,2882408.00,360.00,148641.00,30.00,63.00,106.00,83.00,86.00,1685.00,189969.00,267643.00,122803.00,8607.00,69.00,4640.00,992079055.42,
407,Frank,VII,Bohol,2008,TY,6.00,160.00,988.00,1.00,1238393.00,259.00,169677.00,45.00,74.00,103.00,87.00,107.00,1622.00,74722.00,130520.00,38613.00,3142.00,2.00,3.00,64196975.59,
408,Frank,VII,Cebu,2008,TY,6.00,160.00,988.00,2.00,3953670.00,740.00,169677.00,28.00,68.00,103.00,87.00,107.00,1622.00,298864.00,454710.00,74043.00,9308.00,39.00,29897.00,102516275.59,
409,Frank,VII,Negros Oriental,2008,TY,6.00,160.00,988.00,1.00,1249894.00,231.00,169677.00,36.00,68.00,104.00,87.00,107.00,1622.00,73755.00,85778.00,94753.00,10143.00,0.00,6.00,65054638.59,
410,Frank,VI,Negros Occidental,2008,TY,6.00,160.00,988.00,2.00,2882408.00,360.00,148641.00,30.00,63.00,106.00,83.00,86.00,1685.00,189969.00,267643.00,122803.00,8607.00,5.00,0.00,41538042.25,
411,Frank,VIII,Biliran,2008,TY,6.00,160.00,988.00,3.00,153843.00,287.00,147648.00,36.00,80.00,105.00,73.00,70.00,883.00,7779.00,14672.00,9028.00,1004.00,0.00,8383.00,140505470.82,
412,Frank,VIII,Eastern Samar,2008,TY,6.00,160.00,988.00,3.00,412885.00,89.00,147648.00,55.00,81.00,108.00,73.00,70.00,883.00,20029.00,30283.00,33185.00,1963.00,9.00,26056.00,153108470.82,
413,Frank,VIII,Leyte,2008,TY,6.00,160.00,988.00,3.00,1745613.00,267.00,147648.00,37.00,73.00,106.00,73.00,70.00,883.00,95835.00,158655.00,104789.00,11446.00,22.00,30934.00,176140470.82,
414,Frank,VIII,Northern Samar,2008,TY,6.00,160.00,988.00,3.00,562544.00,152.00,147648.00,53.00,88.00,106.00,73.00,70.00,883.00,13315.00,28473.00,56593.00,8761.00,0.00,0.00,122800470.82,
415,Frank,VIII,Samar,2008,TY,6.00,160.00,988.00,3.00,707665.00,117.00,147648.00,42.00,84.00,108.00,73.00,70.00,883.00,28733.00,39110.00,64369.00,5380.00,4.00,20803.00,142950470.82,
416,Frank,VIII,Southern Leyte,2008,TY,6.00,160.00,988.00,3.00,393591.00,218.00,147648.00,40.00,72.00,106.00,73.00,70.00,883.00,25213.00,43684.00,13719.00,1792.00,0.00,142.00,119276470.82,
417,Frank,IX,Zamboanga del Sur,2008,TY,6.00,160.00,988.00,0.00,1714336.00,291.00,137529.00,32.00,72.00,105.00,80.00,75.00,698.00,134825.00,102518.00,99318.00,3932.00,1.00,32.00,48849542.25,
418,Frank,IX,Zamboanga del Norte,2008,TY,6.00,160.00,988.00,0.00,923852.00,127.00,137529.00,67.00,70.00,105.00,80.00,75.00,698.00,52374.00,42244.00,91015.00,3826.00,0.00,231.00,48849542.25,
419,Frank,X,Lanao del Norte,2008,TY,6.00,160.00,988.00,0.00,873579.00,210.00,156863.00,44.00,76.00,102.00,86.00,109.00,1028.00,67638.00,65757.00,34349.00,2665.00,2.00,0.00,42388042.25,
420,Frank,X,Misamis Occidental,2008,TY,6.00,160.00,988.00,0.00,543407.00,271.00,156863.00,46.00,66.00,103.00,86.00,109.00,1028.00,43362.00,39924.00,29636.00,2406.00,1.00,0.00,42388042.25,
421,Frank,X,Misamis Oriental,2008,TY,6.00,160.00,988.00,0.00,1339508.00,378.00,156863.00,30.00,69.00,105.00,86.00,109.00,1028.00,105014.00,132254.00,36766.00,3061.00,2.00,0.00,42388042.25,
422,Frank,XI,Davao del Norte,2008,TY,6.00,160.00,988.00,0.00,879023.00,257.00,154796.00,32.00,60.00,106.00,82.00,107.00,703.00,73170.00,85251.00,26301.00,2122.00,0.00,0.00,41538042.25,
423,Frank,XI,Davao Oriental,2008,TY,6.00,160.00,988.00,0.00,496390.00,87.00,154796.00,53.00,73.00,108.00,82.00,107.00,703.00,28928.00,23319.00,47522.00,2453.00,2.00,0.00,41538042.25,
424,Frank,XII,Cotabato,2008,TY,6.00,160.00,988.00,0.00,1155789.00,124.00,139277.00,34.00,68.00,106.00,78.00,103.00,957.00,105517.00,78818.00,60201.00,1758.00,3.00,4462.00,72640042.25,
425,Frank,XII,Sarangani,2008,TY,6.00,160.00,988.00,0.00,483186.00,133.00,139277.00,55.00,74.00,108.00,78.00,103.00,957.00,27150.00,22039.00,50304.00,1283.00,5.00,198.00,72640042.25,
426,Frank,XII,South Cotabato,2008,TY,6.00,160.00,988.00,0.00,1319236.00,308.00,139277.00,32.00,66.00,106.00,78.00,103.00,957.00,79322.00,145401.00,57619.00,2457.00,1.00,396.00,73541542.25,
427,Frank,XII,Sultan Kudarat,2008,TY,6.00,160.00,988.00,0.00,699642.00,130.00,139277.00,52.00,67.00,106.00,78.00,103.00,957.00,40244.00,48681.00,59032.00,1867.00,2.00,405.00,72640042.25,
428,Frank,ARMM,Basilan,2008,TY,6.00,160.00,988.00,0.00,458572.00,125.00,104212.00,37.00,85.00,101.00,72.00,21.00,600.00,33105.00,15200.00,36009.00,1432.00,0.00,0.00,86723042.25,
429,Frank,ARMM,Lanao del Sur,2008,TY,6.00,160.00,988.00,0.00,1065534.00,71.00,104212.00,52.00,89.00,96.00,72.00,21.00,600.00,70778.00,48226.00,6969.00,1802.00,0.00,29.00,86723042.25,
430,Frank,ARMM,Maguindanao,2008,TY,6.00,160.00,988.00,1.00,1419192.00,140.00,104212.00,53.00,80.00,104.00,72.00,21.00,600.00,74101.00,56214.00,116021.00,9767.00,17.00,702.00,86723042.25,
431,Frank,ARMM,Maguindanao,2008,TY,6.00,160.00,988.00,1.00,1419192.00,140.00,104212.00,53.00,80.00,104.00,72.00,21.00,600.00,74101.00,56214.00,116021.00,9767.00,39.00,324.00,86723042.25,
432,Frank,ARMM,Tawi-tawi,2008,TY,6.00,160.00,988.00,0.00,420477.00,116.00,104212.00,40.00,79.00,100.00,72.00,21.00,600.00,36199.00,5290.00,22866.00,530.00,0.00,0.00,86723042.25,
433,Frank,XIII,Surigao del Norte,2008,TY,6.00,160.00,988.00,1.00,420223.00,215.00,137910.00,56.00,72.00,103.00,86.00,57.00,432.00,15418.00,35222.00,31365.00,4145.00,11.00,0.00,41538042.25,
434,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
435,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,45902612.25,
436,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
437,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
438,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
439,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
440,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
441,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
442,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
443,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
444,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
445,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
446,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,44038042.25,
447,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
448,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
449,Frank,NCR,Metro Manila,2008,TY,6.00,160.00,988.00,3.00,11649731.00,18804.00,340268.00,4.00,49.00,96.00,94.00,178.00,12.00,352380.00,2101349.00,45551.00,23997.00,0.00,0.00,41538042.25,
450,Helen,I,Ilocos Norte,2008,TY,5.00,120.00,997.00,1.00,554110.00,162.00,170138.00,16.00,59.00,102.00,91.00,121.00,992.00,11658.00,99577.00,5197.00,1276.00,3.00,0.00,0.00,
451,Helen,I,Ilocos Sur,2008,TY,5.00,120.00,997.00,1.00,641510.00,247.00,170138.00,19.00,61.00,102.00,91.00,121.00,992.00,20628.00,107927.00,4856.00,804.00,0.00,0.00,31002571.83,
452,Helen,I,La Union,2008,TY,5.00,120.00,997.00,1.00,727884.00,485.00,170138.00,28.00,62.00,104.00,91.00,121.00,992.00,33249.00,115992.00,3326.00,602.00,0.00,0.00,0.00,
453,Helen,II,Cagayan,2008,TY,5.00,120.00,997.00,0.00,1089697.00,116.00,167237.00,28.00,61.00,104.00,86.00,87.00,1001.00,51484.00,145877.00,28078.00,3922.00,0.00,0.00,31224200.00,
454,Helen,CAR,Mt. Province,2008,TY,5.00,120.00,997.00,1.00,150481.00,63.00,209648.00,25.00,73.00,106.00,89.00,55.00,599.00,7439.00,22537.00,1083.00,85.00,1.00,0.00,0.00,
455,Igme,I,La Union,2008,TY,6.00,140.00,984.90,1.00,727884.00,485.00,170138.00,28.00,62.00,104.00,91.00,121.00,992.00,33249.00,115992.00,3326.00,602.00,1.00,0.00,0.00,
456,Igme,I,Ilocos Sur,2008,TY,6.00,140.00,984.90,1.00,641510.00,247.00,170138.00,19.00,61.00,102.00,91.00,121.00,992.00,20628.00,107927.00,4856.00,804.00,2.00,0.00,0.00,
457,Igme,I,Ilocos Norte,2008,TY,6.00,140.00,984.90,2.00,554110.00,162.00,170138.00,16.00,59.00,102.00,91.00,121.00,992.00,11658.00,99577.00,5197.00,1276.00,4.00,5.00,383000.00,
458,Igme,CAR,Abra,2008,TY,6.00,140.00,984.90,1.00,232206.00,55.00,209648.00,25.00,67.00,105.00,89.00,55.00,599.00,13521.00,30820.00,1680.00,171.00,5.00,2.00,1511000.00,
459,Julian,I,Pangasinan,2008,TS,3.00,75.00,999.00,1.00,2689479.00,493.00,170138.00,24.00,66.00,105.00,91.00,121.00,992.00,108279.00,391882.00,49138.00,10042.00,9.00,0.00,0.00,
460,Julian,I,La Union,2008,TS,3.00,75.00,999.00,1.00,727884.00,485.00,170138.00,28.00,62.00,104.00,91.00,121.00,992.00,33249.00,115992.00,3326.00,602.00,3.00,0.00,0.00,
461,Julian,I,Ilocos Sur,2008,TS,3.00,75.00,999.00,1.00,641510.00,247.00,170138.00,19.00,61.00,102.00,91.00,121.00,992.00,20628.00,107927.00,4856.00,804.00,0.00,0.00,0.00,
462,Julian,II,Isabela,2008,TS,3.00,75.00,999.00,0.00,1430283.00,109.00,167237.00,29.00,60.00,105.00,86.00,87.00,1001.00,59953.00,220435.00,29232.00,2376.00,1.00,0.00,0.00,
463,Julian,III,Nueva Ecija,2008,TS,3.00,75.00,999.00,0.00,1880301.00,330.00,212922.00,29.00,61.00,103.00,92.00,197.00,1795.00,59581.00,305546.00,36099.00,7743.00,0.00,0.00,133000000.00,
464,Julian,III,Tarlac,2008,TS,3.00,75.00,999.00,0.00,1253301.00,411.00,212922.00,18.00,63.00,104.00,92.00,197.00,1795.00,30124.00,208200.00,18675.00,3786.00,0.00,0.00,133000000.00,
465,Julian,III,Bulacan,2008,TS,3.00,75.00,999.00,0.00,2855885.00,1026.00,212922.00,7.00,59.00,101.00,92.00,197.00,1795.00,53710.00,524935.00,12970.00,7399.00,0.00,0.00,133000000.00,
466,Julian,III,Pampanga,2008,TS,3.00,75.00,999.00,0.00,2265753.00,1097.00,212922.00,5.00,60.00,103.00,92.00,197.00,1795.00,33251.00,400275.00,12751.00,8054.00,0.00,0.00,133000000.00,
467,Julian,CAR,Apayao,2008,TS,3.00,75.00,999.00,1.00,106551.00,24.00,209648.00,25.00,67.00,108.00,89.00,55.00,599.00,8683.00,10213.00,2455.00,214.00,2.00,0.00,2525000.00,
468,Karen,I,Pangasinan,2008,TY,5.00,140.00,988.70,1.00,2689479.00,493.00,170138.00,24.00,66.00,105.00,91.00,121.00,992.00,108279.00,391882.00,49138.00,10042.00,0.00,3.00,21600.00,
469,Karen,I,La Union,2008,TY,5.00,140.00,988.70,2.00,727884.00,485.00,170138.00,28.00,62.00,104.00,91.00,121.00,992.00,33249.00,115992.00,3326.00,602.00,2.00,9.00,7176186.00,
470,Karen,I,Ilocos Norte,2008,TY,5.00,140.00,988.70,3.00,554110.00,162.00,170138.00,16.00,59.00,102.00,91.00,121.00,992.00,11658.00,99577.00,5197.00,1276.00,4.00,328.00,173378682.00,
